image_id,question,answer,label,prompts
2365382,How many children are there?,4,False,How many children are there? 4
2365382,How many children are there?,5,False,How many children are there? 5
2365383,How many rolls of toilet paper are there?,3,False,How many rolls of toilet paper are there? 3
2365383,How many rolls of toilet paper are there?,4,False,How many rolls of toilet paper are there? 4
2365383,How many rolls of toilet paper are there?,5,False,How many rolls of toilet paper are there? 5
2365393,How many engines does the plane have?,4,False,How many engines does the plane have? 4
2365393,How many engines does the plane have?,6,False,How many engines does the plane have? 6
2365393,How many engines does the plane have?,8,False,How many engines does the plane have? 8
2365423,How many computers are there?,3,False,How many computers are there? 3
2365423,How many computers are there?,4,False,How many computers are there? 4
2365423,How many computers are there?,5,False,How many computers are there? 5
2365453,How many eyes does the cat have?,1,False,How many eyes does the cat have? 1
2365453,How many eyes does the cat have?,0,False,How many eyes does the cat have? 0
2365453,How many eyes does the cat have?,3,False,How many eyes does the cat have? 3
2365477,How many in the compound?,4,False,How many in the compound? 4
2365477,How many in the compound?,5,False,How many in the compound? 5
2365477,How many in the compound?,10,False,How many in the compound? 10
2365491,How many beds are there?,3,False,How many beds are there? 3
2365491,How many beds are there?,4,False,How many beds are there? 4
2365491,How many beds are there?,5,False,How many beds are there? 5
2365491,How many people are there?,1,False,How many people are there? 1
2365491,How many people are there?,0,True,How many people are there? 0
2365504,How many giraffes are in the picture?,4,False,How many giraffes are in the picture? 4
2365504,How many giraffes are in the picture?,1,True,How many giraffes are in the picture? 1
2365510,How many dogs are in the water?,4,False,How many dogs are in the water? 4
2365510,How many dogs are in the water?,5,False,How many dogs are in the water? 5
2365512,How many umbrellas does the woman have?,6,False,How many umbrellas does the woman have? 6
2365512,How many umbrellas does the woman have?,4,False,How many umbrellas does the woman have? 4
2365512,How many umbrellas does the woman have?,1,True,How many umbrellas does the woman have? 1
2365550,How many cats are pictured?,5,False,How many cats are pictured? 5
2365550,How many cats are pictured?,1,True,How many cats are pictured? 1
2365568,How many aprons?,1,False,How many aprons? 1
2365568,How many aprons?,0,False,How many aprons? 0
2365596,How many trees are there?,1,False,How many trees are there? 1
2365596,How many trees are there?,0,False,How many trees are there? 0
2365597,How many slices of sandwich are there?,1,False,How many slices of sandwich are there? 1
2365597,How many slices of sandwich are there?,0,False,How many slices of sandwich are there? 0
2365760,How many of the sandwiches are open faced?,4,False,How many of the sandwiches are open faced? 4
2365760,How many of the sandwiches are open faced?,6,True,How many of the sandwiches are open faced? 6
2365760,How many sandwiches are on white bread?,1,False,How many sandwiches are on white bread? 1
2365760,How many sandwiches are on white bread?,4,False,How many sandwiches are on white bread? 4
2365783,How many sheep are there?,9,False,How many sheep are there? 9
2365783,How many sheep are there?,7,False,How many sheep are there? 7
2365783,How many sheep are there?,6,False,How many sheep are there? 6
2365783,How many sheep are there?,8,True,How many sheep are there? 8
2365859,How many elephants are there?,1,False,How many elephants are there? 1
2365859,How many elephants are there?,15,True,How many elephants are there? 15
2365860,How many players are seen?,1,False,How many players are seen? 1
2365860,How many players are seen?,4,False,How many players are seen? 4
2365871,How many kites?,6,False,How many kites? 6
2365871,How many kites?,7,False,How many kites? 7
2365871,How many kites?,8,False,How many kites? 8
2365873,How many chairs are there?,5,False,How many chairs are there? 5
2365873,How many chairs are there?,4,False,How many chairs are there? 4
2365873,How many chairs are there?,6,False,How many chairs are there? 6
2365883,How many microphones are visible?,1,False,How many microphones are visible? 1
2365883,How many microphones are visible?,4,False,How many microphones are visible? 4
2365895,How many babies are in the photo?,8,False,How many babies are in the photo? 8
2365895,How many babies are in the photo?,7,False,How many babies are in the photo? 7
2365895,How many babies are in the photo?,6,False,How many babies are in the photo? 6
2365895,How many babies are in the photo?,1,True,How many babies are in the photo? 1
2365897,How many children are there?,4,False,How many children are there? 4
2365897,How many children are there?,6,False,How many children are there? 6
2365897,How many children are there?,1,True,How many children are there? 1
2365919,How many giraffes are shown?,6,False,How many giraffes are shown? 6
2365919,How many giraffes are shown?,5,False,How many giraffes are shown? 5
2365919,How many giraffes are shown?,4,False,How many giraffes are shown? 4
2365931,How many giraffes are there?,5,False,How many giraffes are there? 5
2365931,How many giraffes are there?,6,False,How many giraffes are there? 6
2365931,How many giraffes are there?,7,False,How many giraffes are there? 7
2365931,How many giraffes are there?,1,True,How many giraffes are there? 1
2365943,How many coffee cups are on the tray?,9,False,How many coffee cups are on the tray? 9
2365943,How many coffee cups are on the tray?,7,False,How many coffee cups are on the tray? 7
2365943,How many coffee cups are on the tray?,6,False,How many coffee cups are on the tray? 6
2365943,How many coffee cups are on the tray?,8,True,How many coffee cups are on the tray? 8
2365951,How many trucks are in this picture?,4,False,How many trucks are in this picture? 4
2365951,How many trucks are in this picture?,5,False,How many trucks are in this picture? 5
2365951,How many trucks are in this picture?,6,False,How many trucks are in this picture? 6
2365995,How many bears are in the picture?,4,False,How many bears are in the picture? 4
2365995,How many bears are in the picture?,5,False,How many bears are in the picture? 5
2365995,How many bears are in the picture?,6,False,How many bears are in the picture? 6
2365995,How many bears are in the picture?,1,True,How many bears are in the picture? 1
2366034,How many pillows are there?,10,False,How many pillows are there? 10
2366034,How many pillows are there?,12,False,How many pillows are there? 12
2366034,How many pillows are there?,4,True,How many pillows are there? 4
2366039,How many people are in the room?,10,False,How many people are in the room? 10
2366039,How many people are in the room?,9,False,How many people are in the room? 9
2366039,How many people are in the room?,8,False,How many people are in the room? 8
2366039,How many people are in the room?,0,True,How many people are in the room? 0
2366075,How many animals are shown?,8,False,How many animals are shown? 8
2366075,How many animals are shown?,9,False,How many animals are shown? 9
2366075,How many animals are shown?,7,False,How many animals are shown? 7
2366089,How many cakes are there?,4,False,How many cakes are there? 4
2366089,How many cakes are there?,8,False,How many cakes are there? 8
2366089,How many cakes are there?,5,True,How many cakes are there? 5
2366109,How many people are in the photo?,4,False,How many people are in the photo? 4
2366109,How many people are in the photo?,7,False,How many people are in the photo? 7
2366109,How many people are in the photo?,9,False,How many people are in the photo? 9
